1 1 26 43 13 (D,0,1,1,0,0)(S,5,1,24,1,6)(P,0,24,24,1,6)(S,47,24,23,10,11)(P,0,23,23,10,11)(S,45,23,22,16,12)(P,0,22,22,16,12)(S,42,22,21,18,20)(P,0,21,21,18,20)(S,44,21,25,22,28)(P,0,25,25,22,28)(S,46,25,22,26,31)(D,0,1,1,26,43)
1 2 27 38 17 (D,0,1,1,0,0)(P,5,1,24,0,6)(P,0,24,24,0,6)(S,25,24,8,3,8)(P,0,8,8,3,8)(S,26,8,27,5,9)(P,0,27,27,5,9)(S,51,27,26,13,12)(P,0,26,26,13,12)(S,50,26,25,14,16)(P,0,25,25,14,16)(S,40,25,18,21,19)(P,39,18,21,21,21)(P,41,21,20,21,22)(P,0,20,20,21,22)(S,34,20,14,26,27)(P,0,14,14,26,27)(S,30,14,13,27,31)(D,0,1,1,27,38)
1 3 27 43 11 (D,0,1,1,0,0)(P,3,1,17,0,5)(P,0,17,17,0,5)(S,38,17,16,1,14)(P,0,16,16,1,14)(S,32,16,14,4,23)(P,0,14,14,4,23)(S,33,14,18,13,25)(P,0,18,18,13,25)(S,39,18,21,22,27)(P,0,21,21,22,27)(S,35,21,14,27,32)(D,0,1,1,27,43)
1 4 27 37 13 (D,0,1,1,0,0)(S,6,1,27,4,7)(P,51,27,26,4,10)(P,0,26,26,4,10)(S,48,26,23,6,13)(P,0,23,23,6,13)(S,43,23,21,12,20)(P,0,21,21,12,20)(S,41,21,20,20,21)(P,0,20,20,20,21)(S,37,20,15,22,29)(P,0,15,15,22,29)(S,2,15,1,27,37)(D,0,1,1,27,37)
1 5 27 37 15 (D,0,1,1,0,0)(P,5,1,24,0,6)(P,0,24,24,0,6)(S,49,24,27,9,11)(P,26,27,8,9,12)(P,0,8,8,9,12)(S,24,8,9,14,18)(P,0,9,9,14,18)(S,18,9,5,17,21)(P,18,5,9,17,24)(P,0,9,9,17,24)(S,21,9,6,26,30)(P,22,6,10,26,32)(P,14,10,4,26,33)(P,0,4,4,26,33)(S,16,4,19,27,36)(D,0,1,1,27,37)
1 6 27 34 10 (D,0,1,1,0,0)(S,1,1,3,8,7)(P,0,3,3,8,7)(S,11,3,8,16,13)(P,0,8,8,16,13)(S,20,8,6,20,19)(P,0,6,6,20,19)(S,10,6,3,23,23)(P,0,3,3,23,23)(S,9,3,4,27,30)(D,0,1,1,27,34)
1 7 27 26 14 (D,0,1,1,0,0)(P,4,1,19,0,1)(P,29,19,12,0,3)(P,0,12,12,0,3)(S,15,12,4,2,4)(P,0,4,4,2,4)(S,14,4,10,6,5)(P,0,10,10,6,5)(S,27,10,11,11,10)(P,0,11,11,11,10)(S,23,11,7,18,16)(P,0,7,7,18,16)(S,19,7,6,19,19)(P,0,6,6,19,19)(S,22,6,10,27,21)(D,0,1,1,27,26)
1 8 24 19 8 (D,0,1,1,0,0)(S,3,1,17,8,5)(P,0,17,17,8,5)(S,36,17,15,15,8)(P,0,15,15,15,8)(S,31,15,13,22,12)(P,0,13,13,22,12)(S,28,13,12,24,16)(D,0,1,1,24,19)
1 9 27 19 8 (D,0,1,1,0,0)(P,4,1,19,0,1)(P,16,19,4,0,4)(P,0,4,4,0,4)(S,13,4,6,9,11)(P,0,6,6,9,11)(S,17,6,5,18,13)(P,0,5,5,18,13)(S,12,5,4,27,15)(D,0,1,1,27,19)
1 10 19 7 8 (D,0,1,1,0,0)(S,7,1,2,2,3)(P,0,2,2,2,3)(S,8,2,12,11,4)(P,0,12,12,11,4)(S,29,12,19,12,6)(P,0,19,19,12,6)(S,4,19,1,19,7)(D,0,1,1,19,7)
