
total: 9984, max: 1061
1 1 232 742 42 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,122,117,118,0,86)(P,0,118,91,0,121)(P,0,91,90,0,128)(P,0,90,68,0,195)(P,0,68,68,0,195)(S,68,68,67,9,204)(P,69,67,69,9,208)(P,0,69,69,9,208)(S,72,69,71,15,214)(P,0,71,71,15,214)(S,71,71,70,24,223)(P,147,70,58,24,234)(P,56,58,59,24,274)(P,0,59,59,24,274)(S,57,59,60,42,292)(P,0,60,60,42,292)(S,59,60,61,77,327)(P,61,61,49,77,340)(P,0,49,49,77,340)(S,46,49,48,87,350)(P,0,48,48,87,350)(S,47,48,50,95,358)(P,0,50,50,95,358)(S,48,50,51,125,388)(P,0,51,52,125,400)(P,0,52,52,125,400)(S,49,52,53,137,412)(P,0,53,53,137,412)(S,50,53,140,161,436)(P,0,140,140,161,436)(S,145,140,54,179,454)(P,0,54,54,179,454)(S,52,54,55,189,464)(P,53,55,56,189,468)(P,0,56,65,189,498)(P,0,65,65,189,498)(S,65,65,64,204,513)(P,0,64,64,204,513)(S,97,64,93,232,541)(D,0,1,1,232,742)
1 2 234 897 44 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,123,117,119,0,61)(P,0,119,120,0,75)(P,0,120,121,0,91)(P,0,121,122,0,99)(P,0,122,87,0,114)(P,94,87,86,0,118)(P,93,86,85,0,138)(P,92,85,84,0,148)(P,90,84,82,0,161)(P,87,82,80,0,177)(P,84,80,79,0,189)(P,83,79,78,0,201)(P,82,78,77,0,216)(P,81,77,46,0,232)(P,0,46,46,0,232)(S,43,46,47,7,239)(P,42,47,42,7,243)(P,0,42,42,7,243)(S,36,42,37,24,260)(P,0,37,37,24,260)(S,29,37,36,44,280)(P,0,36,36,44,280)(S,27,36,35,48,284)(P,0,35,35,48,284)(S,26,35,34,107,343)(P,0,34,34,107,343)(S,25,34,139,156,392)(P,45,139,33,156,405)(P,0,33,33,156,405)(S,23,33,29,208,457)(P,0,29,29,208,457)(S,19,29,28,213,462)(P,0,28,28,213,462)(S,18,28,27,219,468)(P,18,27,28,219,474)(P,19,28,29,219,479)(P,23,29,33,219,531)(P,45,33,139,219,544)(P,25,139,34,219,593)(P,41,34,45,219,597)(P,0,45,45,219,597)(S,58,45,60,234,612)(D,0,1,1,234,897)
1 3 235 1061 46 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,123,117,119,0,61)(P,0,119,120,0,75)(P,0,120,121,0,91)(P,0,121,122,0,99)(P,0,122,87,0,114)(P,94,87,86,0,118)(P,93,86,85,0,138)(P,0,85,85,0,138)(S,92,85,84,10,148)(P,90,84,82,10,161)(P,87,82,80,10,177)(P,0,80,80,10,177)(S,84,80,79,22,189)(P,83,79,78,22,201)(P,82,78,77,22,216)(P,81,77,46,22,232)(P,44,46,43,22,237)(P,39,43,44,22,268)(P,0,44,44,22,268)(S,40,44,45,36,282)(P,41,45,34,36,286)(P,25,34,139,36,335)(P,45,139,33,36,348)(P,0,33,33,36,348)(S,24,33,11,60,372)(P,5,11,12,60,397)(P,10,12,20,60,431)(P,0,20,20,60,431)(S,12,20,22,70,441)(P,12,22,20,70,451)(P,0,20,20,70,451)(S,13,20,24,103,484)(P,0,24,24,103,484)(S,15,24,25,113,494)(P,0,25,25,113,494)(S,16,25,26,161,542)(P,0,26,31,161,554)(P,0,31,31,161,554)(S,21,31,30,202,595)(P,0,30,30,202,595)(S,22,30,32,230,623)(P,22,32,30,230,651)(P,0,30,30,230,651)(S,20,30,28,235,656)(D,0,1,1,235,1061)
1 4 235 1060 30 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,122,117,118,0,86)(P,0,118,91,0,121)(P,0,91,90,0,128)(P,0,90,68,0,195)(P,68,68,67,0,204)(P,69,67,69,0,208)(P,72,69,71,0,214)(P,73,71,72,0,223)(P,0,72,72,0,223)(S,74,72,73,18,241)(P,77,73,44,18,277)(P,40,44,45,18,291)(P,41,45,34,18,295)(P,25,34,139,18,344)(P,45,139,33,18,357)(P,24,33,11,18,381)(P,0,11,11,18,381)(S,146,11,27,68,431)(P,0,27,27,68,431)(S,17,27,25,87,450)(P,15,25,24,87,460)(P,0,24,24,87,460)(S,14,24,23,143,516)(P,0,23,21,143,571)(P,0,21,21,143,571)(S,11,21,20,201,629)(P,0,20,20,201,629)(S,10,20,12,235,663)(D,0,1,1,235,1060)
1 5 233 1058 51 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,123,117,119,0,61)(P,0,119,120,0,75)(P,0,120,121,0,91)(P,0,121,122,0,99)(P,0,122,87,0,114)(P,94,87,86,0,118)(P,93,86,85,0,138)(P,92,85,84,0,148)(P,90,84,82,0,161)(P,87,82,80,0,177)(P,84,80,79,0,189)(P,83,79,78,0,201)(P,82,78,77,0,216)(P,81,77,46,0,232)(P,44,46,43,0,237)(P,39,43,44,0,268)(P,40,44,45,0,282)(P,0,45,45,0,282)(S,41,45,34,4,286)(P,25,34,139,4,335)(P,0,139,139,4,335)(S,45,139,33,17,348)(P,24,33,11,17,372)(P,0,11,11,17,372)(S,4,11,8,65,420)(P,0,8,8,65,420)(S,2,8,6,75,430)(P,0,6,6,75,430)(S,1,6,5,101,456)(P,1,5,6,101,482)(P,2,6,8,101,492)(P,0,8,8,101,492)(S,3,8,9,138,529)(P,9,9,10,138,541)(P,0,10,10,138,541)(S,9,10,19,166,569)(P,19,19,18,166,575)(P,0,18,17,166,583)(P,0,17,13,166,589)(P,0,13,13,166,589)(S,7,13,14,184,607)(P,7,14,13,184,625)(P,0,13,13,184,625)(S,8,13,16,196,637)(P,8,16,13,196,649)(P,0,13,13,196,649)(S,6,13,12,208,661)(P,0,12,12,208,661)(S,5,12,11,233,686)(D,0,1,1,233,1058)
1 6 235 708 42 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,123,117,119,0,61)(P,0,119,120,0,75)(P,0,120,121,0,91)(P,0,121,122,0,99)(P,0,122,87,0,114)(P,94,87,86,0,118)(P,93,86,85,0,138)(P,92,85,84,0,148)(P,0,84,84,0,148)(S,90,84,82,13,161)(P,0,82,82,13,161)(S,88,82,83,23,171)(P,89,83,81,23,188)(P,85,81,79,23,197)(P,83,79,78,23,209)(P,82,78,77,23,224)(P,81,77,46,23,240)(P,44,46,43,23,245)(P,0,43,43,23,245)(S,38,43,37,39,261)(P,0,37,37,39,261)(S,28,37,35,56,278)(P,27,35,36,56,282)(P,0,36,36,56,282)(S,30,36,38,81,307)(P,0,38,38,81,307)(S,34,38,41,91,317)(P,0,41,41,91,317)(S,33,41,40,103,329)(P,0,40,40,103,329)(S,32,40,39,121,347)(P,0,39,39,121,347)(S,31,39,38,127,353)(P,34,38,41,127,363)(P,0,41,41,127,363)(S,35,41,47,226,462)(P,0,47,47,226,462)(S,42,47,42,230,466)(P,0,42,42,230,466)(S,37,42,43,235,471)(D,0,1,1,235,708)
1 7 232 655 37 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,123,117,119,0,61)(P,0,119,120,0,75)(P,0,120,121,0,91)(P,0,121,122,0,99)(P,0,122,87,0,114)(P,0,87,87,0,114)(S,94,87,86,4,118)(P,0,86,86,4,118)(S,93,86,85,24,138)(P,92,85,84,24,148)(P,0,84,84,24,148)(S,91,84,83,42,166)(P,0,83,83,42,166)(S,89,83,81,59,183)(P,85,81,79,59,192)(P,83,79,78,59,204)(P,82,78,77,59,219)(P,0,77,77,59,219)(S,81,77,46,75,235)(P,0,46,46,75,235)(S,44,46,43,80,240)(P,0,43,43,80,240)(S,39,43,44,111,271)(P,0,44,44,111,271)(S,77,44,73,147,307)(P,0,73,73,147,307)(S,76,73,74,152,312)(P,79,74,76,152,339)(P,0,76,76,152,339)(S,78,76,75,199,386)(P,0,75,71,199,422)(P,72,71,69,199,428)(P,69,69,67,199,432)(P,0,67,67,199,432)(S,67,67,66,232,465)(D,0,1,1,232,655)
1 8 235 643 28 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,122,117,118,0,86)(P,0,118,91,0,121)(P,0,91,66,0,190)(P,0,66,66,0,190)(S,66,66,62,37,227)(P,62,62,57,37,241)(P,0,57,57,37,241)(S,54,57,56,86,290)(P,0,56,56,86,290)(S,53,56,55,90,294)(P,0,55,55,90,294)(S,144,55,140,104,308)(P,0,140,140,104,308)(S,51,140,49,128,332)(P,0,49,49,128,332)(S,61,49,61,141,345)(P,0,61,61,141,345)(S,60,61,59,172,376)(P,0,59,59,172,376)(S,56,59,58,212,416)(P,0,58,58,212,416)(S,147,58,70,223,427)(P,0,70,70,223,427)(S,70,70,69,231,435)(P,0,69,69,231,435)(S,69,69,67,235,439)(D,0,1,1,235,643)
1 9 233 625 32 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,123,117,119,0,61)(P,0,119,120,0,75)(P,0,120,123,0,107)(P,0,123,124,0,136)(P,0,124,124,0,136)(S,125,124,4,67,203)(P,125,4,124,67,270)(P,126,124,126,67,281)(P,0,126,126,67,281)(S,133,126,131,93,307)(P,0,131,131,93,307)(S,134,131,132,98,312)(P,0,132,132,98,312)(S,135,132,133,105,319)(P,0,133,133,105,319)(S,136,133,134,115,329)(P,0,134,134,115,329)(S,138,134,135,129,343)(P,0,135,135,129,343)(S,137,135,133,148,362)(P,136,133,134,148,372)(P,0,134,134,148,372)(S,139,134,136,179,403)(P,0,136,136,179,403)(S,140,136,137,208,432)(P,140,137,136,208,461)(P,0,136,136,208,461)(S,141,136,138,213,466)(P,0,138,138,213,466)(S,143,138,125,233,486)(D,0,1,1,233,625)
1 10 234 618 42 (P,119,1,116,0,18)(P,120,116,117,0,37)(P,122,117,118,0,86)(P,0,118,91,0,121)(P,0,91,90,0,128)(P,0,90,88,0,140)(P,0,88,89,0,154)(P,0,89,89,0,154)(S,95,89,92,10,164)(P,0,92,92,10,164)(S,96,92,82,36,190)(P,0,82,82,36,190)(S,87,82,80,52,206)(P,0,80,80,52,206)(S,86,80,81,62,216)(P,0,81,81,62,216)(S,85,81,79,71,225)(P,0,79,79,71,225)(S,83,79,78,83,237)(P,0,78,78,83,237)(S,82,78,77,98,252)(P,0,77,77,98,252)(S,80,77,76,108,262)(P,0,76,76,108,262)(S,79,76,74,135,289)(P,0,74,74,135,289)(S,75,74,72,150,304)(P,0,72,72,150,304)(S,73,72,71,159,313)(P,71,71,70,159,322)(P,147,70,58,159,333)(P,0,58,58,159,333)(S,55,58,57,179,353)(P,0,57,57,179,353)(S,62,57,62,193,367)(P,0,62,62,193,367)(S,63,62,63,200,374)(P,0,63,63,200,374)(S,64,63,64,209,383)(P,64,64,63,209,392)(P,0,63,63,209,392)(S,98,63,93,234,417)(D,0,1,1,234,618)
